order_id,user_id,date,region,city,platform,traffic_source,category,product_name,price,quantity,discount,payment_method,delivery_days,is_returned,rating,revenue
50794,1437,2024-06-12,Krasnoyarsk Krai,Krasnoyarsk,App,Organic Search,home,Coffee Machine,131.78,1,10,SBP,4,1,3.5,131.78
50795,1154,2024-06-13,Krasnodar Krai,Sochi,App,Organic Search,electronics,Wireless Headphones,122.8,3,5,Card,4,0,4.6,368.4
50796,1391,2024-06-14,Krasnodar Krai,Krasnodar,App,Marketplace,clothes,Adidas Sneakers,121.95,1,3,Card,3,0,4.6,121.95
50797,1676,2024-06-15,Tatarstan,Kazan,Web,Paid Search,auto,Phone Holder,24.34,1,0,Credit,4,0,4.2,24.34
50798,1751,2024-06-16,Perm Krai,Perm,Mobile,Social,home,Desk Lamp,36.4,1,7,Credit,3,0,4.5,36.4
50799,1251,2024-06-17,Bashkortostan,Ufa,Mobile,Marketplace,electronics,Laptop Lenovo IdeaPad,699.97,2,3,Credit,4,0,3.9,1399.94
50800,1203,2024-06-18,Volgograd Oblast,Volgograd,Web,Social,clothes,Zara Jacket,115.23,1,10,Cash,4,0,4.7,115.23
50801,1171,2024-06-19,Altai Krai,Barnaul,App,Social,beauty,Perfume,105.48,1,0,Card,5,1,3.3,105.48
50802,1624,2024-06-20,Krasnodar Krai,Sochi,Mobile,Social,beauty,Makeup Palette,42.45,1,5,Card,2,0,5.0,42.45
50803,1604,2024-06-21,Yaroslavl Oblast,Yaroslavl,Mobile,Organic Search,electronics,Wireless Headphones,97.92,1,15,Card,2,0,4.3,97.92
50804,1350,2024-06-22,Krasnodar Krai,Sochi,Web,Organic Search,auto,Dash Camera,100.48,1,10,Card,4,0,4.5,100.48
50805,1532,2024-06-23,Khabarovsk Krai,Khabarovsk,App,Organic Search,beauty,Makeup Palette,43.78,1,15,SBP,4,0,3.9,43.78
50806,1621,2024-06-24,Khabarovsk Krai,Khabarovsk,App,Social,books,Cookbook,21.78,1,3,Card,5,0,4.8,21.78
50807,1200,2024-06-25,Stavropol Krai,Stavropol,App,Email,home,Desk Lamp,40.65,1,10,Card,5,0,4.5,40.65
50808,1724,2024-06-26,Chelyabinsk Oblast,Chelyabinsk,App,Social,books,Python Book,43.61,2,10,Card,4,1,3.6,87.22
50809,1335,2024-06-27,Omsk Oblast,Omsk,App,Email,auto,Motor Oil,45.65,1,5,Cash,5,0,4.6,45.65
50810,1534,2024-06-28,Irkutsk Oblast,Irkutsk,Web,Paid Search,sports,Dumbbells Set,89.95,2,18,SBP,4,0,4.5,179.9
50811,1834,2024-06-29,Sverdlovsk Oblast,Yekaterinburg,Mobile,Marketplace,books,Python Book,33.07,1,20,Cash,2,0,4.5,33.07
50812,1183,2024-06-30,Yaroslavl Oblast,Yaroslavl,App,Direct,beauty,Perfume,121.63,2,0,Card,4,0,4.6,243.26
50813,1497,2024-07-01,Voronezh Oblast,Voronezh,Web,Email,clothes,Winter Hoodie,64.75,2,3,Credit,2,0,4.8,129.5
50814,1679,2024-07-02,Orenburg Oblast,Orenburg,Web,Social,clothes,Adidas Sneakers,92.41,3,15,Credit,3,0,5.0,277.23
50815,1241,2024-07-03,Krasnodar Krai,Krasnodar,Web,Social,home,Desk Lamp,46.73,2,7,Card,3,0,4.4,93.46
50816,1056,2024-07-04,Nizhny Novgorod Oblast,Nizhny Novgorod,Mobile,Organic Search,home,Vacuum Cleaner,172.24,1,5,SBP,2,0,4.8,172.24
50817,1629,2024-07-05,Chelyabinsk Oblast,Chelyabinsk,Web,Direct,kids,Board Game,27.08,1,0,SBP,4,0,4.8,27.08
50818,1532,2024-07-06,Krasnodar Krai,Sochi,Mobile,Direct,clothes,Basic T-Shirt,32.49,2,20,Cash,3,0,4.4,64.98
50819,1014,2024-07-07,Bashkortostan,Ufa,Web,Organic Search,beauty,Perfume,117.81,2,20,Card,3,0,4.8,235.62
50820,1833,2024-07-08,Kemerovo Oblast,Kemerovo,App,Organic Search,electronics,Laptop Lenovo IdeaPad,536.84,1,10,Credit,4,0,4.5,536.84
50821,1156,2024-07-09,Saratov Oblast,Saratov,Mobile,Direct,sports,Running Shoes,91.38,2,7,Card,5,0,4.4,182.76
50822,1672,2024-07-10,Yaroslavl Oblast,Yaroslavl,App,Paid Search,clothes,Winter Hoodie,71.8,1,15,Credit,2,1,4.1,71.8
50823,1404,2024-07-11,Tyumen Oblast,Tyumen,App,Organic Search,home,Coffee Machine,171.8,3,10,SBP,3,0,4.7,515.4
50824,1830,2024-07-12,Udmurtia,Izhevsk,App,Paid Search,beauty,Face Serum,42.05,1,5,Card,2,0,4.5,42.05
50825,1061,2024-07-13,Krasnodar Krai,Krasnodar,Mobile,Organic Search,beauty,Perfume,112.27,1,15,Credit,1,0,4.6,112.27
50826,1559,2024-07-14,Samara Oblast,Samara,Web,Direct,sports,Running Shoes,110.44,1,0,Credit,2,0,4.3,110.44
50827,1131,2024-07-15,Perm Krai,Perm,App,Marketplace,auto,Phone Holder,21.15,2,15,Card,4,1,3.7,42.3
50828,1561,2024-07-16,Rostov Oblast,Rostov-on-Don,App,Organic Search,beauty,Face Serum,43.24,3,10,Credit,2,0,4.5,129.72
50829,1298,2024-07-17,Tyumen Oblast,Tyumen,App,Social,electronics,Laptop Lenovo IdeaPad,848.52,1,5,Cash,4,0,4.3,848.52
50830,1733,2024-07-18,Orenburg Oblast,Orenburg,App,Social,clothes,Adidas Sneakers,109.34,1,15,Credit,5,1,3.6,109.34
50831,1609,2024-07-19,Moscow,Moscow,App,Direct,home,Vacuum Cleaner,501.5,1,0,Cash,1,0,4.7,501.5
50832,1413,2024-07-20,Tatarstan,Kazan,App,Direct,sports,Yoga Mat,41.95,2,18,SBP,2,0,4.6,83.9
50833,1393,2024-07-21,Primorsky Krai,Vladivostok,App,Email,beauty,Perfume,94.27,1,10,SBP,5,0,4.6,94.27
50834,1823,2024-07-22,Khabarovsk Krai,Khabarovsk,Mobile,Marketplace,kids,Board Game,37.5,1,0,Cash,5,1,3.0,37.5
50835,1403,2024-07-23,Krasnodar Krai,Sochi,App,Direct,electronics,Laptop Lenovo IdeaPad,682.37,1,7,Credit,3,0,5.0,682.37
50836,1147,2024-07-24,Udmurtia,Izhevsk,App,Paid Search,sports,Dumbbells Set,72.91,1,3,Credit,4,0,4.8,72.91
50837,1435,2024-07-25,Primorsky Krai,Vladivostok,Web,Paid Search,sports,Running Shoes,147.01,1,18,Cash,5,0,4.1,147.01
50838,1378,2024-07-26,Krasnoyarsk Krai,Krasnoyarsk,App,Email,beauty,Perfume,124.71,1,5,SBP,4,0,4.8,124.71
50839,1032,2024-07-27,Irkutsk Oblast,Irkutsk,App,Social,auto,Dash Camera,99.36,4,12,Credit,4,0,4.6,397.44
50840,1754,2024-07-28,Krasnoyarsk Krai,Krasnoyarsk,App,Marketplace,clothes,Winter Hoodie,74.48,2,0,Cash,6,1,3.6,148.96
50841,1629,2024-01-01,Kemerovo Oblast,Kemerovo,App,Direct,books,Python Book,29.28,1,0,Card,1,0,4.5,29.28
50842,1686,2024-01-02,Perm Krai,Perm,Mobile,Email,books,Cookbook,27.08,3,10,Card,4,0,4.4,81.24
50843,1319,2024-01-03,Tatarstan,Kazan,Web,Direct,home,Vacuum Cleaner,302.95,2,7,SBP,1,0,4.3,605.9
50844,1642,2024-01-04,Primorsky Krai,Vladivostok,App,Marketplace,sports,Running Shoes,105.07,1,20,Card,5,0,4.5,105.07
50845,1766,2024-01-05,Udmurtia,Izhevsk,App,Social,electronics,Laptop Lenovo IdeaPad,656.65,1,5,Cash,2,0,4.2,656.65
50846,1451,2024-01-06,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Email,electronics,Wireless Headphones,97.43,2,5,SBP,3,0,5.0,194.86
50847,1583,2024-01-07,Tatarstan,Kazan,App,Marketplace,beauty,Hair Dryer,76.35,2,3,Cash,4,0,4.4,152.7
50848,1268,2024-01-08,Kaliningrad Oblast,Kaliningrad,App,Marketplace,sports,Running Shoes,153.44,2,5,Card,3,0,4.6,306.88
50849,1009,2024-01-09,Stavropol Krai,Stavropol,App,Organic Search,electronics,Smartphone Samsung,421.89,1,10,Cash,4,0,4.6,421.89
50850,1608,2024-01-10,Voronezh Oblast,Voronezh,Web,Direct,beauty,Hair Dryer,60.17,1,10,Credit,3,0,4.4,60.17
50851,1520,2024-01-11,Yaroslavl Oblast,Yaroslavl,App,Social,sports,Yoga Mat,34.64,1,0,Card,3,0,4.6,34.64
50852,1582,2024-01-12,Voronezh Oblast,Voronezh,Mobile,Organic Search,sports,Running Shoes,117.32,1,5,Cash,1,0,4.5,117.32
50853,1177,2024-01-13,Krasnodar Krai,Sochi,Mobile,Social,clothes,Basic T-Shirt,32.38,1,7,SBP,2,0,4.7,32.38
50854,1483,2024-01-14,Nizhny Novgorod Oblast,Nizhny Novgorod,Web,Organic Search,electronics,Smartphone Samsung,357.82,2,15,Credit,2,0,4.8,715.64
50855,1290,2024-01-15,Kaliningrad Oblast,Kaliningrad,Web,Organic Search,home,Bed Linen Set,68.65,1,0,Credit,4,0,4.4,68.65
50856,1843,2024-01-16,Krasnoyarsk Krai,Krasnoyarsk,App,Marketplace,sports,Bicycle Helmet,57.63,1,10,Card,4,0,4.3,57.63
50857,1155,2024-01-17,Krasnoyarsk Krai,Krasnoyarsk,Mobile,Marketplace,clothes,Winter Hoodie,57.49,1,5,SBP,5,0,4.5,57.49
50858,1672,2024-01-18,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Organic Search,sports,Dumbbells Set,73.83,1,0,Credit,3,0,4.5,73.83
50859,1436,2024-01-19,Orenburg Oblast,Orenburg,App,Paid Search,books,Business Book,27.26,1,12,SBP,3,1,3.7,27.26
50860,1691,2024-01-20,Yaroslavl Oblast,Yaroslavl,App,Organic Search,clothes,Winter Hoodie,68.04,4,0,Card,3,0,4.9,272.16
50861,1614,2024-01-21,Krasnodar Krai,Sochi,App,Paid Search,electronics,Wireless Headphones,115.49,1,5,SBP,4,0,4.7,115.49
50862,1366,2024-01-22,Samara Oblast,Samara,Web,Direct,sports,Running Shoes,121.19,1,0,Card,2,0,4.9,121.19
50863,1250,2024-01-23,Primorsky Krai,Vladivostok,App,Paid Search,kids,Kids Backpack,32.19,1,7,Credit,4,0,5.0,32.19
50864,1768,2024-01-24,Saint Petersburg,Saint Petersburg,App,Paid Search,electronics,Wireless Headphones,128.56,3,5,SBP,2,0,4.6,385.68
50865,1311,2024-01-25,Voronezh Oblast,Voronezh,Mobile,Social,sports,Yoga Mat,35.51,1,20,Cash,4,0,4.4,35.51
50866,1186,2024-01-26,Kaliningrad Oblast,Kaliningrad,Web,Email,kids,Board Game,37.44,2,15,SBP,3,0,5.0,74.88
50867,1727,2024-01-27,Samara Oblast,Samara,App,Organic Search,electronics,Smartphone Samsung,461.87,1,15,SBP,2,0,4.6,461.87
50868,1349,2024-01-28,Novosibirsk Oblast,Novosibirsk,Web,Paid Search,electronics,Wireless Headphones,110.9,1,5,SBP,2,1,4.2,110.9
50869,1081,2024-01-29,Bashkortostan,Ufa,App,Marketplace,books,Business Book,28.36,1,7,Credit,2,0,4.8,28.36
50870,1361,2024-01-30,Primorsky Krai,Vladivostok,App,Paid Search,auto,Car Vacuum,55.77,1,12,Credit,6,1,3.6,55.77
50871,1100,2024-01-31,Voronezh Oblast,Voronezh,Web,Social,auto,Car Vacuum,53.9,1,20,Credit,3,0,4.9,53.9
50872,1614,2024-02-01,Sverdlovsk Oblast,Yekaterinburg,Web,Email,home,Coffee Machine,188.91,4,25,SBP,2,0,4.6,755.64
50873,1476,2024-02-02,Perm Krai,Perm,Web,Marketplace,kids,Lego Set,101.19,1,10,SBP,2,0,4.9,101.19
50874,1429,2024-02-03,Tomsk Oblast,Tomsk,Mobile,Email,auto,Phone Holder,34.87,2,12,Credit,3,0,4.6,69.74
50875,1171,2024-02-04,Voronezh Oblast,Voronezh,Web,Email,home,Coffee Machine,155.12,1,10,Credit,2,0,4.7,155.12
50876,1246,2024-02-05,Volgograd Oblast,Volgograd,App,Paid Search,electronics,Wireless Headphones,104.1,1,18,Cash,3,0,4.5,104.1
50877,1473,2024-02-06,Chelyabinsk Oblast,Chelyabinsk,App,Social,auto,Phone Holder,26.88,1,12,Card,3,0,4.7,26.88
50878,1482,2024-02-07,Orenburg Oblast,Orenburg,Mobile,Email,clothes,Adidas Sneakers,99.09,1,15,Credit,3,0,4.4,99.09
50879,1300,2024-02-08,Tatarstan,Kazan,Mobile,Paid Search,kids,Board Game,27.54,2,10,Credit,3,0,4.7,55.08
50880,1594,2024-02-09,Tomsk Oblast,Tomsk,App,Marketplace,books,Python Book,44.34,1,15,Card,5,0,4.6,44.34
50881,1504,2024-02-10,Yaroslavl Oblast,Yaroslavl,Web,Email,electronics,Smart Watch,182.92,1,0,Cash,2,0,4.6,182.92
50882,1227,2024-02-11,Udmurtia,Izhevsk,Web,Social,home,Desk Lamp,43.5,1,10,SBP,3,0,4.5,43.5
50883,1151,2024-02-12,Khabarovsk Krai,Khabarovsk,App,Marketplace,sports,Running Shoes,106.7,1,7,SBP,4,0,4.9,106.7
50884,1489,2024-02-13,Kemerovo Oblast,Kemerovo,App,Email,sports,Yoga Mat,32.23,1,5,Cash,2,0,4.6,32.23
50885,1067,2024-02-14,Bashkortostan,Ufa,Web,Organic Search,clothes,Adidas Sneakers,132.67,1,10,SBP,4,1,4.2,132.67
50886,1765,2024-02-15,Novosibirsk Oblast,Novosibirsk,App,Paid Search,home,Vacuum Cleaner,240.82,2,5,Cash,1,0,4.8,481.64
50887,1818,2024-02-16,Yaroslavl Oblast,Yaroslavl,App,Direct,home,Coffee Machine,179.62,1,20,Card,3,1,3.7,179.62
50888,1273,2024-02-17,Omsk Oblast,Omsk,App,Marketplace,beauty,Perfume,84.74,2,3,SBP,3,0,4.5,169.48
50889,1801,2024-02-18,Tatarstan,Kazan,Mobile,Email,kids,Lego Set,93.3,1,10,Card,2,0,4.5,93.3
50890,1441,2024-02-19,Perm Krai,Perm,App,Direct,kids,Lego Set,83.18,1,10,Card,3,1,3.8,83.18
50891,1520,2024-02-20,Yaroslavl Oblast,Yaroslavl,Web,Marketplace,auto,Phone Holder,22.53,1,15,Credit,2,0,4.5,22.53
50892,1500,2024-02-21,Irkutsk Oblast,Irkutsk,App,Paid Search,home,Desk Lamp,37.28,1,5,Card,2,0,4.9,37.28
50893,1188,2024-02-22,Perm Krai,Perm,App,Email,auto,Motor Oil,32.66,1,20,Cash,2,0,4.8,32.66
50894,1332,2024-02-23,Udmurtia,Izhevsk,App,Paid Search,electronics,Smartphone Samsung,366.98,1,12,Cash,4,0,4.5,366.98
50895,1235,2024-02-24,Sverdlovsk Oblast,Yekaterinburg,Web,Paid Search,kids,Kids Backpack,40.72,1,7,SBP,2,0,4.5,40.72
50896,1781,2024-02-25,Chelyabinsk Oblast,Chelyabinsk,App,Social,auto,Dash Camera,83.92,2,7,Credit,2,0,4.7,167.84
50897,1383,2024-02-26,Saint Petersburg,Saint Petersburg,Web,Email,auto,Dash Camera,128.48,1,12,Card,2,0,5.0,128.48
50898,1741,2024-02-27,Perm Krai,Perm,App,Paid Search,sports,Dumbbells Set,90.32,1,7,Credit,3,0,4.7,90.32
50899,1655,2024-02-28,Yaroslavl Oblast,Yaroslavl,Web,Organic Search,clothes,Basic T-Shirt,27.39,1,5,SBP,2,1,3.8,27.39
50900,1604,2024-02-29,Samara Oblast,Samara,Mobile,Direct,beauty,Makeup Palette,44.9,1,25,SBP,3,0,4.2,44.9
50901,1070,2024-03-01,Khabarovsk Krai,Khabarovsk,App,Social,home,Coffee Machine,167.67,1,10,SBP,4,0,4.6,167.67
50902,1766,2024-03-02,Kemerovo Oblast,Kemerovo,Web,Email,sports,Dumbbells Set,67.88,1,5,Card,3,0,4.3,67.88
50903,1517,2024-03-03,Krasnodar Krai,Sochi,App,Organic Search,electronics,Smart Watch,199.62,1,25,SBP,2,0,4.9,199.62
50904,1090,2024-03-04,Orenburg Oblast,Orenburg,Web,Marketplace,beauty,Hair Dryer,55.57,1,10,Credit,4,0,4.6,55.57
50905,1664,2024-03-05,Krasnoyarsk Krai,Krasnoyarsk,Web,Marketplace,clothes,Zara Jacket,127.53,1,18,SBP,4,1,3.5,127.53
50906,1691,2024-03-06,Omsk Oblast,Omsk,Mobile,Organic Search,beauty,Makeup Palette,73.31,1,3,SBP,3,0,4.7,73.31
50907,1104,2024-03-07,Primorsky Krai,Vladivostok,Web,Paid Search,beauty,Perfume,131.98,2,10,Card,5,0,4.5,263.96
50908,1278,2024-03-08,Primorsky Krai,Vladivostok,Web,Paid Search,clothes,Basic T-Shirt,26.13,2,20,Cash,4,1,3.6,52.26
50909,1450,2024-03-09,Stavropol Krai,Stavropol,App,Organic Search,auto,Dash Camera,76.19,1,18,Credit,3,1,3.8,76.19
50910,1501,2024-03-10,Sverdlovsk Oblast,Yekaterinburg,Web,Direct,home,Bed Linen Set,51.32,3,12,SBP,4,1,4.0,153.96
50911,1410,2024-03-11,Yaroslavl Oblast,Yaroslavl,App,Direct,auto,Motor Oil,45.02,1,0,Card,2,0,4.7,45.02
50912,1017,2024-03-12,Bashkortostan,Ufa,Web,Organic Search,sports,Running Shoes,136.46,1,12,SBP,2,0,4.3,136.46
50913,1758,2024-03-13,Yaroslavl Oblast,Yaroslavl,App,Email,clothes,Adidas Sneakers,153.94,1,7,SBP,4,0,4.6,153.94
50914,1167,2024-03-14,Bashkortostan,Ufa,App,Email,clothes,Zara Jacket,149.84,2,15,Card,4,1,4.2,299.68
50915,1553,2024-03-15,Chelyabinsk Oblast,Chelyabinsk,Web,Social,home,Bed Linen Set,72.94,1,7,Credit,3,0,4.5,72.94
50916,1550,2024-03-16,Udmurtia,Izhevsk,App,Direct,clothes,Zara Jacket,113.07,1,0,Credit,4,0,4.5,113.07
50917,1505,2024-03-17,Krasnodar Krai,Sochi,App,Organic Search,books,Python Book,50.45,1,10,Cash,4,1,3.7,50.45
50918,1190,2024-03-18,Krasnodar Krai,Sochi,Web,Email,home,Vacuum Cleaner,207.46,1,7,SBP,4,0,4.5,207.46
50919,1755,2024-03-19,Perm Krai,Perm,Web,Paid Search,clothes,Winter Hoodie,62.39,1,18,Card,3,1,4.1,62.39
50920,1353,2024-03-20,Yaroslavl Oblast,Yaroslavl,Web,Email,auto,Motor Oil,76.7,2,3,Cash,2,0,4.7,153.4
50921,1191,2024-03-21,Saratov Oblast,Saratov,App,Email,books,Notebook Set,16.55,1,15,SBP,2,0,4.4,16.55
50922,1557,2024-03-22,Perm Krai,Perm,Web,Organic Search,books,Notebook Set,18.59,1,10,Cash,4,0,4.6,18.59
50923,1517,2024-03-23,Krasnodar Krai,Krasnodar,Web,Direct,home,Bed Linen Set,60.97,2,5,Cash,1,1,4.1,121.94
50924,1820,2024-03-24,Tyumen Oblast,Tyumen,App,Marketplace,books,Business Book,45.97,1,10,SBP,4,0,4.9,45.97
50925,1625,2024-03-25,Primorsky Krai,Vladivostok,App,Direct,home,Vacuum Cleaner,241.5,2,3,Credit,6,0,4.1,483.0
50926,1001,2024-03-26,Kemerovo Oblast,Kemerovo,Mobile,Organic Search,home,Coffee Machine,130.3,4,18,Card,3,0,4.7,521.2
50927,1827,2024-03-27,Samara Oblast,Samara,App,Marketplace,clothes,Adidas Sneakers,124.6,1,7,Cash,4,0,4.8,124.6
50928,1600,2024-03-28,Tyumen Oblast,Tyumen,App,Email,kids,Toy Car,23.29,1,20,Cash,3,0,4.8,23.29
50929,1842,2024-03-29,Sverdlovsk Oblast,Yekaterinburg,Web,Direct,sports,Running Shoes,132.17,1,15,Card,2,0,4.6,132.17
50930,1600,2024-03-30,Primorsky Krai,Vladivostok,App,Marketplace,kids,Toy Car,24.05,4,5,Cash,5,0,4.3,96.2
50931,1507,2024-03-31,Altai Krai,Barnaul,Web,Email,clothes,Winter Hoodie,58.55,2,20,Credit,4,0,4.4,117.1
50932,1366,2024-04-01,Voronezh Oblast,Voronezh,Mobile,Social,electronics,Laptop Lenovo IdeaPad,785.96,1,10,Card,2,0,4.9,785.96
50933,1580,2024-04-02,Moscow,Moscow,App,Organic Search,electronics,Smart Watch,172.37,1,25,Credit,2,0,4.4,172.37
50934,1689,2024-04-03,Krasnoyarsk Krai,Krasnoyarsk,App,Direct,beauty,Makeup Palette,47.1,3,10,Credit,5,0,4.6,141.3
50935,1686,2024-04-04,Tomsk Oblast,Tomsk,App,Organic Search,sports,Bicycle Helmet,57.58,1,20,Card,4,0,4.2,57.58
50936,1353,2024-04-05,Sverdlovsk Oblast,Yekaterinburg,Web,Social,beauty,Face Serum,33.72,2,12,SBP,3,0,4.5,67.44
50937,1411,2024-04-06,Novosibirsk Oblast,Novosibirsk,App,Marketplace,home,Coffee Machine,191.61,2,3,SBP,3,0,4.4,383.22
50938,1093,2024-04-07,Udmurtia,Izhevsk,Web,Social,books,Notebook Set,15.68,2,20,Credit,3,0,4.8,31.36
50939,1331,2024-04-08,Perm Krai,Perm,Web,Email,clothes,Zara Jacket,113.79,1,15,Card,4,0,4.3,113.79
50940,1729,2024-04-09,Krasnodar Krai,Krasnodar,Mobile,Marketplace,home,Desk Lamp,45.77,1,3,Credit,3,1,3.8,45.77
50941,1085,2024-04-10,Kemerovo Oblast,Kemerovo,Web,Organic Search,home,Desk Lamp,32.74,2,15,SBP,5,0,4.1,65.48
50942,1664,2024-04-11,Novosibirsk Oblast,Novosibirsk,App,Email,sports,Bicycle Helmet,57.22,1,15,Cash,4,0,4.5,57.22
50943,1410,2024-04-12,Krasnodar Krai,Sochi,Mobile,Paid Search,electronics,Smartphone Samsung,475.07,1,25,Credit,3,0,4.8,475.07
50944,1330,2024-04-13,Yaroslavl Oblast,Yaroslavl,Web,Social,home,Desk Lamp,39.95,3,3,Cash,2,0,4.6,119.85
50945,1568,2024-04-14,Orenburg Oblast,Orenburg,App,Paid Search,beauty,Perfume,106.78,1,15,Cash,4,0,4.7,106.78
50946,1356,2024-04-15,Omsk Oblast,Omsk,App,Organic Search,home,Coffee Machine,143.52,3,3,Credit,2,1,3.8,430.56
50947,1783,2024-04-16,Kemerovo Oblast,Kemerovo,Web,Direct,clothes,Basic T-Shirt,28.25,1,18,Cash,5,0,4.4,28.25
50948,1698,2024-04-17,Tyumen Oblast,Tyumen,App,Marketplace,home,Bed Linen Set,67.19,1,18,SBP,3,0,4.6,67.19
50949,1616,2024-04-18,Kemerovo Oblast,Kemerovo,Web,Social,electronics,Laptop Lenovo IdeaPad,683.56,1,0,Cash,3,0,4.7,683.56
50950,1142,2024-04-19,Tomsk Oblast,Tomsk,Web,Social,home,Bed Linen Set,46.75,1,20,SBP,3,0,4.8,46.75
50951,1348,2024-04-20,Rostov Oblast,Rostov-on-Don,App,Organic Search,electronics,Wireless Headphones,108.46,1,7,Credit,3,0,5.0,108.46
50952,1335,2024-04-21,Udmurtia,Izhevsk,App,Paid Search,electronics,Wireless Headphones,72.3,2,0,Credit,6,1,3.5,144.6
50953,1615,2024-04-22,Nizhny Novgorod Oblast,Nizhny Novgorod,Web,Email,electronics,Wireless Headphones,82.86,1,3,SBP,1,0,5.0,82.86
50954,1124,2024-04-23,Khabarovsk Krai,Khabarovsk,Web,Email,home,Bed Linen Set,61.12,1,10,SBP,6,0,4.1,61.12
50955,1675,2024-04-24,Stavropol Krai,Stavropol,Web,Paid Search,home,Desk Lamp,40.1,1,10,Credit,5,0,4.4,40.1
50956,1492,2024-04-25,Orenburg Oblast,Orenburg,Web,Direct,sports,Bicycle Helmet,45.53,1,15,Card,4,0,4.7,45.53
50957,1203,2024-04-26,Kemerovo Oblast,Kemerovo,Mobile,Paid Search,beauty,Hair Dryer,68.02,1,10,SBP,4,0,4.7,68.02
50958,1790,2024-04-27,Saratov Oblast,Saratov,App,Organic Search,sports,Dumbbells Set,64.2,1,10,Card,2,0,5.0,64.2
50959,1311,2024-04-28,Irkutsk Oblast,Irkutsk,Mobile,Social,books,Business Book,33.26,1,3,Credit,4,1,3.8,33.26
50960,1102,2024-04-29,Sverdlovsk Oblast,Yekaterinburg,Web,Marketplace,sports,Bicycle Helmet,63.57,1,3,Credit,2,0,4.9,63.57
50961,1298,2024-04-30,Rostov Oblast,Rostov-on-Don,App,Email,auto,Dash Camera,93.76,1,0,Card,2,0,5.0,93.76
50962,1433,2024-05-01,Altai Krai,Barnaul,Mobile,Organic Search,home,Desk Lamp,43.14,2,0,SBP,4,0,4.6,86.28
50963,1642,2024-05-02,Sverdlovsk Oblast,Yekaterinburg,App,Direct,auto,Dash Camera,97.33,1,20,Credit,3,0,4.4,97.33
50964,1758,2024-05-03,Saint Petersburg,Saint Petersburg,App,Marketplace,clothes,Winter Hoodie,64.32,1,20,SBP,1,0,4.7,64.32
50965,1569,2024-05-04,Volgograd Oblast,Volgograd,App,Social,clothes,Winter Hoodie,55.32,1,0,Credit,4,0,4.1,55.32
50966,1757,2024-05-05,Sverdlovsk Oblast,Yekaterinburg,App,Direct,electronics,Laptop Lenovo IdeaPad,940.71,1,12,Cash,3,0,4.7,940.71
50967,1257,2024-05-06,Omsk Oblast,Omsk,Web,Paid Search,clothes,Basic T-Shirt,26.72,1,5,Cash,1,0,4.4,26.72
50968,1452,2024-05-07,Bashkortostan,Ufa,App,Email,beauty,Face Serum,43.96,1,10,Card,2,1,4.2,43.96
50969,1742,2024-05-08,Tomsk Oblast,Tomsk,Web,Email,home,Desk Lamp,41.45,1,0,SBP,3,0,4.6,41.45
50970,1578,2024-05-09,Bashkortostan,Ufa,Web,Direct,electronics,Laptop Lenovo IdeaPad,670.39,2,15,Card,3,0,4.8,1340.78
50971,1652,2024-05-10,Moscow,Moscow,Mobile,Marketplace,clothes,Winter Hoodie,74.17,1,20,Credit,2,0,4.9,74.17
50972,1758,2024-05-11,Chelyabinsk Oblast,Chelyabinsk,App,Social,auto,Phone Holder,18.5,2,20,Card,3,0,4.8,37.0
50973,1432,2024-05-12,Voronezh Oblast,Voronezh,App,Organic Search,books,Business Book,30.17,1,7,Credit,3,0,4.5,30.17
50974,1200,2024-05-13,Omsk Oblast,Omsk,Mobile,Organic Search,kids,Toy Car,21.01,1,12,SBP,4,0,4.7,21.01
50975,1639,2024-05-14,Altai Krai,Barnaul,App,Social,beauty,Makeup Palette,36.02,1,12,Credit,3,0,5.0,36.02
50976,1177,2024-05-15,Saint Petersburg,Saint Petersburg,Web,Email,home,Desk Lamp,50.68,1,20,SBP,2,0,4.7,50.68
50977,1324,2024-05-16,Yaroslavl Oblast,Yaroslavl,Web,Paid Search,clothes,Zara Jacket,141.83,1,7,Card,3,0,4.6,141.83
50978,1219,2024-05-17,Volgograd Oblast,Volgograd,App,Direct,electronics,Laptop Lenovo IdeaPad,799.17,1,0,SBP,4,0,4.4,799.17
50979,1426,2024-05-18,Tomsk Oblast,Tomsk,Web,Organic Search,electronics,Wireless Headphones,91.04,1,0,Card,2,0,4.5,91.04
50980,1456,2024-05-19,Primorsky Krai,Vladivostok,App,Paid Search,auto,Motor Oil,46.22,1,15,Card,5,0,4.5,46.22
50981,1504,2024-05-20,Udmurtia,Izhevsk,App,Organic Search,electronics,Smart Watch,209.08,2,20,SBP,3,0,4.6,418.16
50982,1202,2024-05-21,Altai Krai,Barnaul,Mobile,Direct,sports,Bicycle Helmet,40.93,2,20,SBP,5,0,4.7,81.86
50983,1533,2024-05-22,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Organic Search,clothes,Basic T-Shirt,20.85,1,0,Card,3,0,4.5,20.85
50984,1676,2024-05-23,Chelyabinsk Oblast,Chelyabinsk,App,Email,home,Vacuum Cleaner,215.27,4,5,Card,3,0,5.0,861.08
50985,1277,2024-05-24,Perm Krai,Perm,Mobile,Paid Search,beauty,Perfume,81.38,1,3,Credit,2,0,4.7,81.38
